Timestamp,Face Emotion,Voice Emotion
2025-06-12 12:31:22,neutral,N/A
2025-06-12 12:31:23,neutral,N/A
2025-06-12 12:31:23,neutral,N/A
2025-06-12 12:31:23,neutral,N/A
2025-06-12 12:31:23,neutral,N/A
2025-06-12 12:31:24,N/A,Uncertain
2025-06-12 12:31:24,neutral,N/A
2025-06-12 12:31:24,neutral,N/A
2025-06-12 12:31:24,Uncertain,N/A
2025-06-12 12:31:25,neutral,N/A
2025-06-12 12:31:25,neutral,N/A
2025-06-12 12:31:25,neutral,N/A
2025-06-12 12:31:26,neutral,N/A
2025-06-12 12:31:26,neutral,N/A
2025-06-12 12:31:26,Uncertain,N/A
2025-06-12 12:31:26,Uncertain,N/A
2025-06-12 12:31:27,neutral,N/A
2025-06-12 12:31:27,neutral,N/A
2025-06-12 12:31:27,neutral,N/A
2025-06-12 12:31:28,neutral,N/A
2025-06-12 12:31:28,neutral,N/A
2025-06-12 12:31:28,neutral,N/A
2025-06-12 12:31:29,neutral,N/A
2025-06-12 12:31:29,neutral,N/A
2025-06-12 12:31:29,neutral,N/A
2025-06-12 12:31:29,neutral,N/A
2025-06-12 12:31:30,neutral,N/A
2025-06-12 12:31:30,N/A,Uncertain
2025-06-12 12:31:30,Uncertain,N/A
2025-06-12 12:31:30,Uncertain,N/A
2025-06-12 12:31:31,Uncertain,N/A
2025-06-12 12:31:31,Uncertain,N/A
2025-06-12 12:31:31,Uncertain,N/A
2025-06-12 12:31:32,Uncertain,N/A
2025-06-12 12:31:32,Uncertain,N/A
2025-06-12 12:31:32,angry,N/A
2025-06-12 12:31:33,Uncertain,N/A
2025-06-12 12:31:33,Uncertain,N/A
2025-06-12 12:31:33,sad,N/A
2025-06-12 12:31:34,Uncertain,N/A
2025-06-12 12:31:34,Uncertain,N/A
2025-06-12 12:31:35,Uncertain,N/A
2025-06-12 12:31:35,angry,N/A
2025-06-12 12:31:35,Uncertain,N/A
2025-06-12 12:31:35,neutral,N/A
2025-06-12 12:31:36,neutral,N/A
2025-06-12 12:31:36,neutral,N/A
2025-06-12 12:31:36,neutral,N/A
2025-06-12 12:31:36,N/A,Uncertain
2025-06-12 12:31:37,neutral,N/A
2025-06-12 12:31:37,neutral,N/A
2025-06-12 12:31:37,neutral,N/A
2025-06-12 12:31:37,neutral,N/A
2025-06-12 12:31:38,Uncertain,N/A
2025-06-12 12:31:38,angry,N/A
2025-06-12 12:31:38,Uncertain,N/A
2025-06-12 12:31:39,Uncertain,N/A
2025-06-12 12:31:39,Uncertain,N/A
2025-06-12 12:31:39,Uncertain,N/A
2025-06-12 12:31:40,Uncertain,N/A
2025-06-12 12:31:40,Uncertain,N/A
2025-06-12 12:31:40,neutral,N/A
2025-06-12 12:31:41,Uncertain,N/A
2025-06-12 12:31:41,Uncertain,N/A
2025-06-12 12:31:41,neutral,N/A
2025-06-12 12:31:41,Uncertain,N/A
2025-06-12 12:31:42,Uncertain,N/A
2025-06-12 12:31:42,Uncertain,N/A
2025-06-12 12:31:42,Uncertain,N/A
2025-06-12 12:31:43,N/A,disgust
2025-06-12 12:31:43,Uncertain,N/A
2025-06-12 12:31:43,Uncertain,N/A
2025-06-12 12:31:43,Uncertain,N/A
2025-06-12 12:31:43,Uncertain,N/A
2025-06-12 12:31:44,Uncertain,N/A
2025-06-12 12:31:44,Uncertain,N/A
2025-06-12 12:31:44,Uncertain,N/A
2025-06-12 12:31:45,Uncertain,N/A
2025-06-12 12:31:45,Uncertain,N/A
2025-06-12 12:31:45,Uncertain,N/A
2025-06-12 12:31:45,Uncertain,N/A
2025-06-12 12:31:46,sad,N/A
2025-06-12 12:31:46,Uncertain,N/A
2025-06-12 12:31:46,Uncertain,N/A
2025-06-12 12:31:47,Uncertain,N/A
2025-06-12 12:31:47,Uncertain,N/A
2025-06-12 12:31:47,neutral,N/A
2025-06-12 12:31:48,neutral,N/A
2025-06-12 12:31:48,angry,N/A
2025-06-12 12:31:48,Uncertain,N/A
2025-06-12 12:31:48,Uncertain,N/A
2025-06-12 12:31:49,Uncertain,N/A
2025-06-12 12:31:49,N/A,Uncertain
2025-06-12 12:31:49,Uncertain,N/A
2025-06-12 12:31:49,Uncertain,N/A
2025-06-12 12:31:50,Uncertain,N/A
2025-06-12 12:31:50,Uncertain,N/A
2025-06-12 12:31:50,Uncertain,N/A
2025-06-12 12:31:50,Uncertain,N/A
2025-06-12 12:31:51,Uncertain,N/A
2025-06-12 12:31:51,Uncertain,N/A
2025-06-12 12:31:51,Uncertain,N/A
2025-06-12 12:31:52,Uncertain,N/A
2025-06-12 12:31:52,Uncertain,N/A
2025-06-12 12:31:52,Uncertain,N/A
2025-06-12 12:31:53,Uncertain,N/A
2025-06-12 12:31:53,Uncertain,N/A
2025-06-12 12:31:53,Uncertain,N/A
2025-06-12 12:31:53,Uncertain,N/A
2025-06-12 12:31:54,Uncertain,N/A
2025-06-12 12:31:54,Uncertain,N/A
2025-06-12 12:31:54,sad,N/A
2025-06-12 12:31:55,sad,N/A
2025-06-12 12:31:55,Uncertain,N/A
2025-06-12 12:31:55,Uncertain,N/A
2025-06-12 12:31:55,N/A,Uncertain
2025-06-12 12:31:56,Uncertain,N/A
2025-06-12 12:31:56,Uncertain,N/A
2025-06-12 12:31:56,Uncertain,N/A
2025-06-12 12:31:57,sad,N/A
2025-06-12 12:31:57,sad,N/A
2025-06-12 12:31:57,sad,N/A
2025-06-12 12:31:57,sad,N/A
2025-06-12 12:31:58,Uncertain,N/A
2025-06-12 12:31:58,sad,N/A
2025-06-12 12:31:58,Uncertain,N/A
2025-06-12 12:31:59,sad,N/A
2025-06-12 12:31:59,sad,N/A
2025-06-12 12:31:59,Uncertain,N/A
2025-06-12 12:32:00,sad,N/A
2025-06-12 12:32:00,Uncertain,N/A
2025-06-12 12:32:00,Uncertain,N/A
2025-06-12 12:32:00,Uncertain,N/A
2025-06-12 12:32:01,sad,N/A
2025-06-12 12:32:01,sad,N/A
2025-06-12 12:32:01,Uncertain,N/A
2025-06-12 12:32:02,Uncertain,N/A
2025-06-12 12:32:02,N/A,disgust
2025-06-12 12:32:02,Uncertain,N/A
2025-06-12 12:32:02,Uncertain,N/A
2025-06-12 12:32:02,Uncertain,N/A
2025-06-12 12:32:03,Uncertain,N/A
2025-06-12 12:32:03,Uncertain,N/A
2025-06-12 12:32:03,Uncertain,N/A
2025-06-12 12:32:03,Uncertain,N/A
2025-06-12 12:32:04,Uncertain,N/A
2025-06-12 12:32:04,Uncertain,N/A
2025-06-12 12:32:04,sad,N/A
2025-06-12 12:32:05,neutral,N/A
2025-06-12 12:32:05,Uncertain,N/A
2025-06-12 12:32:05,Uncertain,N/A
2025-06-12 12:32:06,Uncertain,N/A
2025-06-12 12:32:06,Uncertain,N/A
2025-06-12 12:32:06,Uncertain,N/A
2025-06-12 12:32:06,Uncertain,N/A
2025-06-12 12:32:07,Uncertain,N/A
2025-06-12 12:32:07,Uncertain,N/A
2025-06-12 12:32:07,Uncertain,N/A
2025-06-12 12:32:07,Uncertain,N/A
2025-06-12 12:32:08,Uncertain,N/A
2025-06-12 12:32:08,N/A,Uncertain
2025-06-12 12:32:08,Uncertain,N/A
2025-06-12 12:32:08,angry,N/A
2025-06-12 12:32:09,Uncertain,N/A
2025-06-12 12:32:09,Uncertain,N/A
2025-06-12 12:32:09,Uncertain,N/A
2025-06-12 12:32:10,Uncertain,N/A
2025-06-12 12:32:10,Uncertain,N/A
2025-06-12 12:32:10,Uncertain,N/A
2025-06-12 12:32:11,Uncertain,N/A
2025-06-12 12:32:11,Uncertain,N/A
2025-06-12 12:32:11,Uncertain,N/A
2025-06-12 12:32:11,Uncertain,N/A
2025-06-12 12:32:12,Uncertain,N/A
2025-06-12 12:32:12,Uncertain,N/A
2025-06-12 12:32:12,Uncertain,N/A
2025-06-12 12:32:13,Uncertain,N/A
2025-06-12 12:32:13,Uncertain,N/A
2025-06-12 12:32:13,Uncertain,N/A
2025-06-12 12:32:14,Uncertain,N/A
2025-06-12 12:32:14,Uncertain,N/A
2025-06-12 12:32:14,N/A,disgust
2025-06-12 12:32:14,Uncertain,N/A
2025-06-12 12:32:14,Uncertain,N/A
2025-06-12 12:32:15,Uncertain,N/A
2025-06-12 12:32:15,Uncertain,N/A
2025-06-12 12:32:15,Uncertain,N/A
2025-06-12 12:32:15,Uncertain,N/A
2025-06-12 12:32:16,Uncertain,N/A
2025-06-12 12:32:16,Uncertain,N/A
2025-06-12 12:32:16,Uncertain,N/A
2025-06-12 12:32:17,Uncertain,N/A
2025-06-12 12:32:17,Uncertain,N/A
2025-06-12 12:32:17,Uncertain,N/A
2025-06-12 12:32:18,Uncertain,N/A
2025-06-12 12:32:18,Uncertain,N/A
2025-06-12 12:32:18,Uncertain,N/A
2025-06-12 12:32:18,Uncertain,N/A
2025-06-12 12:32:19,Uncertain,N/A
2025-06-12 12:32:19,Uncertain,N/A
2025-06-12 12:32:19,Uncertain,N/A
2025-06-12 12:32:20,Uncertain,N/A
2025-06-12 12:32:20,Uncertain,N/A
2025-06-12 12:32:20,Uncertain,N/A
2025-06-12 12:32:20,N/A,Uncertain
2025-06-12 12:32:21,neutral,N/A
2025-06-12 12:32:21,neutral,N/A
2025-06-12 12:32:21,neutral,N/A
2025-06-12 12:32:21,neutral,N/A
2025-06-12 12:32:22,Uncertain,N/A
2025-06-12 12:32:22,neutral,N/A
2025-06-12 12:32:22,angry,N/A
2025-06-12 12:32:22,Uncertain,N/A
2025-06-12 12:32:23,Uncertain,N/A
2025-06-12 12:32:23,Uncertain,N/A
2025-06-12 12:32:23,Uncertain,N/A
2025-06-12 12:32:24,Uncertain,N/A
2025-06-12 12:32:24,Uncertain,N/A
2025-06-12 12:32:24,Uncertain,N/A
2025-06-12 12:32:25,Uncertain,N/A
2025-06-12 12:32:25,Uncertain,N/A
2025-06-12 12:32:25,Uncertain,N/A
2025-06-12 12:32:25,Uncertain,N/A
2025-06-12 12:32:26,Uncertain,N/A
2025-06-12 12:32:36,sad,N/A
2025-06-12 12:32:36,sad,N/A
2025-06-12 12:32:36,sad,N/A
2025-06-12 12:32:37,Uncertain,N/A
2025-06-12 12:32:37,Uncertain,N/A
2025-06-12 12:32:37,Uncertain,N/A
2025-06-12 12:32:38,sad,N/A
2025-06-12 12:32:38,Uncertain,N/A
2025-06-12 12:32:38,sad,N/A
2025-06-12 12:32:39,Uncertain,N/A
2025-06-12 12:32:39,N/A,disgust
2025-06-12 12:32:39,sad,N/A
2025-06-12 12:32:39,sad,N/A
2025-06-12 12:32:40,sad,N/A
2025-06-12 12:32:40,sad,N/A
2025-06-12 12:32:40,Uncertain,N/A
2025-06-12 12:32:41,Uncertain,N/A
2025-06-12 12:32:41,Uncertain,N/A
2025-06-12 12:32:41,Uncertain,N/A
2025-06-12 12:32:41,Uncertain,N/A
2025-06-12 12:32:42,sad,N/A
2025-06-12 12:32:42,sad,N/A
2025-06-12 12:32:42,Uncertain,N/A
2025-06-12 12:32:43,Uncertain,N/A
2025-06-12 12:32:43,sad,N/A
2025-06-12 12:32:43,sad,N/A
2025-06-12 12:32:44,Uncertain,N/A
2025-06-12 12:32:44,Uncertain,N/A
2025-06-12 12:32:44,Uncertain,N/A
2025-06-12 12:32:44,Uncertain,N/A
2025-06-12 12:32:45,Uncertain,N/A
2025-06-12 12:32:45,Uncertain,N/A
2025-06-12 12:32:45,N/A,disgust
2025-06-12 12:32:45,sad,N/A
2025-06-12 12:32:46,sad,N/A
2025-06-12 12:32:46,sad,N/A
2025-06-12 12:32:46,sad,N/A
2025-06-12 12:32:46,Uncertain,N/A
2025-06-12 12:32:47,Uncertain,N/A
2025-06-12 12:32:47,sad,N/A
2025-06-12 12:32:47,Uncertain,N/A
2025-06-12 12:32:47,neutral,N/A
2025-06-12 12:32:48,Uncertain,N/A
2025-06-12 12:32:48,Uncertain,N/A
2025-06-12 12:32:48,Uncertain,N/A
2025-06-12 12:32:48,Uncertain,N/A
2025-06-12 12:32:49,Uncertain,N/A
2025-06-12 12:32:49,Uncertain,N/A
2025-06-12 12:32:49,sad,N/A
2025-06-12 12:32:50,Uncertain,N/A
2025-06-12 12:32:50,neutral,N/A
2025-06-12 12:32:50,Uncertain,N/A
2025-06-12 12:32:50,neutral,N/A
2025-06-12 12:32:51,sad,N/A
2025-06-12 12:32:51,neutral,N/A
2025-06-12 12:32:51,neutral,N/A
2025-06-12 13:30:56,sad,N/A
2025-06-12 13:30:56,sad,N/A
2025-06-12 13:30:56,sad,N/A
2025-06-12 13:30:57,sad,N/A
2025-06-12 13:30:57,sad,N/A
2025-06-12 13:30:57,sad,N/A
2025-06-12 13:30:57,sad,N/A
2025-06-12 13:30:57,sad,N/A
2025-06-12 13:30:57,sad,N/A
2025-06-12 13:30:58,Uncertain,N/A
2025-06-12 13:30:58,Uncertain,N/A
2025-06-12 13:30:58,Uncertain,N/A
2025-06-12 13:30:59,sad,N/A
2025-06-12 13:30:59,angry,N/A
2025-06-12 13:30:59,angry,N/A
2025-06-12 13:31:00,Uncertain,N/A
2025-06-12 13:31:00,Uncertain,N/A
2025-06-12 13:31:00,Uncertain,N/A
2025-06-12 13:31:00,Uncertain,N/A
2025-06-12 13:31:01,angry,N/A
2025-06-12 13:31:01,Uncertain,N/A
2025-06-12 13:31:01,Uncertain,N/A
2025-06-12 13:31:02,Uncertain,N/A
2025-06-12 13:31:02,Uncertain,N/A
2025-06-12 13:31:02,Uncertain,N/A
2025-06-12 13:31:02,Uncertain,N/A
2025-06-12 13:31:03,Uncertain,N/A
2025-06-12 13:31:03,Uncertain,N/A
2025-06-12 13:31:03,Uncertain,N/A
2025-06-12 13:31:03,Uncertain,N/A
2025-06-12 13:31:03,Uncertain,N/A
2025-06-12 13:31:04,N/A,Uncertain
2025-06-12 13:31:04,sad,N/A
2025-06-12 13:31:04,sad,N/A
2025-06-12 13:31:05,sad,N/A
2025-06-12 13:31:05,happy,N/A
2025-06-12 13:31:05,happy,N/A
2025-06-12 13:31:05,happy,N/A
2025-06-12 13:31:06,Uncertain,N/A
2025-06-12 13:31:06,angry,N/A
2025-06-12 13:31:06,angry,N/A
2025-06-12 13:31:07,angry,N/A
2025-06-12 13:31:07,angry,N/A
2025-06-12 13:31:07,angry,N/A
2025-06-12 13:31:07,angry,N/A
2025-06-12 13:31:08,angry,N/A
2025-06-12 13:31:08,angry,N/A
2025-06-12 13:31:08,N/A,Uncertain
2025-06-12 13:31:08,angry,N/A
2025-06-12 13:31:09,angry,N/A
2025-06-12 13:31:09,angry,N/A
2025-06-12 13:31:09,angry,N/A
2025-06-12 13:31:09,angry,N/A
2025-06-12 13:31:10,neutral,N/A
2025-06-12 13:31:10,Uncertain,N/A
2025-06-12 13:31:10,Uncertain,N/A
2025-06-12 13:31:11,happy,N/A
2025-06-12 13:31:11,happy,N/A
2025-06-12 13:31:11,happy,N/A
2025-06-12 13:31:12,happy,N/A
2025-06-12 13:31:12,happy,N/A
2025-06-12 13:31:12,happy,N/A
2025-06-12 13:31:13,happy,N/A
2025-06-12 13:31:13,happy,N/A
2025-06-12 13:31:13,happy,N/A
2025-06-12 13:31:13,happy,N/A
2025-06-12 13:31:14,happy,N/A
2025-06-12 13:31:14,happy,N/A
2025-06-12 13:31:14,N/A,disgust
2025-06-12 13:31:14,surprise,N/A
2025-06-12 13:31:15,surprise,N/A
2025-06-12 13:31:15,surprise,N/A
2025-06-12 13:31:15,surprise,N/A
2025-06-12 13:31:16,surprise,N/A
2025-06-12 13:31:16,surprise,N/A
2025-06-12 13:31:16,surprise,N/A
2025-06-12 13:31:17,surprise,N/A
2025-06-12 13:31:17,surprise,N/A
2025-06-12 13:31:17,surprise,N/A
2025-06-12 13:31:18,surprise,N/A
2025-06-12 13:31:18,surprise,N/A
2025-06-12 13:31:18,surprise,N/A
2025-06-12 13:31:19,surprise,N/A
2025-06-12 13:31:19,neutral,N/A
2025-06-12 13:31:19,happy,N/A
2025-06-12 13:31:19,happy,N/A
2025-06-12 13:31:20,sad,N/A
2025-06-12 13:31:20,sad,N/A
2025-06-12 13:31:21,Uncertain,N/A
2025-06-12 13:31:21,neutral,N/A
2025-06-12 13:31:21,N/A,disgust
2025-06-12 13:31:21,Uncertain,N/A
2025-06-12 13:31:21,neutral,N/A
2025-06-12 13:31:22,neutral,N/A
2025-06-12 13:31:22,neutral,N/A
2025-06-12 13:31:22,Uncertain,N/A
2025-06-12 13:31:22,neutral,N/A
2025-06-12 13:31:23,neutral,N/A
2025-06-12 13:31:23,Uncertain,N/A
2025-06-12 13:31:23,neutral,N/A
2025-06-12 13:31:24,neutral,N/A
2025-06-12 13:31:24,neutral,N/A
2025-06-12 13:31:24,neutral,N/A
2025-06-12 13:31:25,happy,N/A
2025-06-12 13:31:25,sad,N/A
2025-06-12 13:31:25,sad,N/A
2025-06-12 13:31:25,sad,N/A
2025-06-12 13:31:26,happy,N/A
2025-06-12 13:31:26,happy,N/A
2025-06-12 13:31:26,happy,N/A
2025-06-12 13:31:27,happy,N/A
2025-06-12 13:31:27,N/A,disgust
2025-06-12 13:31:27,sad,N/A
2025-06-12 13:31:27,happy,N/A
2025-06-12 13:31:28,happy,N/A
2025-06-12 13:31:28,happy,N/A
2025-06-12 13:31:28,Uncertain,N/A
2025-06-12 13:31:28,Uncertain,N/A
2025-06-12 13:31:29,Uncertain,N/A
2025-06-12 13:31:29,happy,N/A
2025-06-12 13:31:29,sad,N/A
2025-06-12 13:31:30,sad,N/A
2025-06-12 13:31:30,sad,N/A
2025-06-12 13:31:30,sad,N/A
2025-06-12 13:31:30,sad,N/A
2025-06-12 13:31:31,Uncertain,N/A
2025-06-12 13:31:31,sad,N/A
2025-06-12 13:31:31,Uncertain,N/A
2025-06-12 13:31:31,Uncertain,N/A
2025-06-12 13:31:32,neutral,N/A
2025-06-12 13:31:32,neutral,N/A
2025-06-12 13:31:32,neutral,N/A
2025-06-12 13:31:32,neutral,N/A
2025-06-12 13:31:33,neutral,N/A
2025-06-12 13:31:33,N/A,neutral
2025-06-12 13:31:33,neutral,N/A
2025-06-12 13:31:34,neutral,N/A
2025-06-12 13:31:34,neutral,N/A
2025-06-12 13:31:34,neutral,N/A
2025-06-12 13:31:35,neutral,N/A
2025-06-12 13:31:35,neutral,N/A
2025-06-12 13:31:35,neutral,N/A
2025-06-12 13:31:35,neutral,N/A
2025-06-12 13:31:36,neutral,N/A
2025-06-12 13:31:36,Uncertain,N/A
2025-06-12 13:31:36,Uncertain,N/A
2025-06-12 13:31:37,Uncertain,N/A
2025-06-12 13:31:37,Uncertain,N/A
2025-06-12 13:31:37,Uncertain,N/A
2025-06-12 13:31:37,Uncertain,N/A
2025-06-12 13:31:38,sad,N/A
2025-06-12 13:31:38,Uncertain,N/A
2025-06-12 13:31:39,Uncertain,N/A
2025-06-12 13:31:39,sad,N/A
2025-06-12 13:31:39,sad,N/A
2025-06-12 13:31:39,N/A,Uncertain
2025-06-12 13:31:40,sad,N/A
2025-06-12 13:31:40,sad,N/A
2025-06-12 13:31:40,sad,N/A
2025-06-12 13:31:40,sad,N/A
2025-06-12 13:31:40,sad,N/A
2025-06-12 13:31:41,sad,N/A
2025-06-12 13:31:41,sad,N/A
2025-06-12 13:31:42,sad,N/A
2025-06-12 13:31:42,Uncertain,N/A
2025-06-12 13:31:42,Uncertain,N/A
2025-06-12 13:31:42,sad,N/A
2025-06-12 13:31:43,sad,N/A
2025-06-12 13:31:43,sad,N/A
2025-06-12 13:31:43,sad,N/A
2025-06-12 13:31:44,sad,N/A
2025-06-12 13:31:44,sad,N/A
2025-06-12 13:31:44,sad,N/A
2025-06-12 13:31:45,sad,N/A
2025-06-12 13:31:45,sad,N/A
2025-06-12 13:31:45,sad,N/A
2025-06-12 13:31:45,sad,N/A
2025-06-12 13:31:45,N/A,Uncertain
2025-06-12 13:31:46,Uncertain,N/A
2025-06-12 13:31:46,sad,N/A
2025-06-12 13:31:46,sad,N/A
2025-06-12 13:31:46,Uncertain,N/A
2025-06-12 13:31:47,Uncertain,N/A
2025-06-12 13:31:47,Uncertain,N/A
2025-06-12 13:31:48,sad,N/A
2025-06-12 13:31:48,Uncertain,N/A
2025-06-12 13:31:48,Uncertain,N/A
2025-06-12 13:31:49,neutral,N/A
2025-06-12 13:31:49,sad,N/A
2025-06-12 13:31:49,Uncertain,N/A
2025-06-12 13:31:50,surprise,N/A
2025-06-12 13:31:50,Uncertain,N/A
2025-06-12 13:31:50,Uncertain,N/A
2025-06-12 13:31:50,Uncertain,N/A
2025-06-12 13:31:51,neutral,N/A
2025-06-12 13:31:51,Uncertain,N/A
2025-06-12 13:31:52,N/A,disgust
2025-06-12 13:31:52,Uncertain,N/A
2025-06-12 13:31:52,surprise,N/A
2025-06-12 13:31:52,Uncertain,N/A
2025-06-12 13:31:53,Uncertain,N/A
2025-06-12 13:31:53,sad,N/A
2025-06-12 13:31:53,sad,N/A
2025-06-12 13:31:54,sad,N/A
2025-06-12 13:31:54,neutral,N/A
2025-06-12 13:31:54,sad,N/A
2025-06-12 13:31:54,Uncertain,N/A
2025-06-12 13:31:55,Uncertain,N/A
2025-06-12 13:31:55,Uncertain,N/A
2025-06-12 13:31:56,neutral,N/A
2025-06-12 13:31:56,Uncertain,N/A
2025-06-12 13:31:56,Uncertain,N/A
2025-06-12 13:31:56,surprise,N/A
2025-06-12 13:31:57,Uncertain,N/A
2025-06-12 13:31:57,Uncertain,N/A
2025-06-12 13:31:58,neutral,N/A
2025-06-12 13:31:58,Uncertain,N/A
2025-06-12 13:31:58,N/A,disgust
2025-06-12 13:31:58,Uncertain,N/A
2025-06-12 13:31:58,Uncertain,N/A
2025-06-12 13:31:59,sad,N/A
2025-06-12 13:31:59,Uncertain,N/A
2025-06-12 13:31:59,Uncertain,N/A
2025-06-12 13:31:59,Uncertain,N/A
2025-06-12 13:32:00,Uncertain,N/A
2025-06-12 13:32:00,Uncertain,N/A
2025-06-12 13:32:01,Uncertain,N/A
2025-06-12 13:32:01,Uncertain,N/A
2025-06-12 13:32:01,Uncertain,N/A
2025-06-12 13:32:02,Uncertain,N/A
2025-06-12 13:32:02,neutral,N/A
2025-06-12 13:32:02,Uncertain,N/A
2025-06-12 13:32:02,Uncertain,N/A
2025-06-12 13:32:03,Uncertain,N/A
2025-06-12 13:32:03,surprise,N/A
2025-06-12 13:32:03,surprise,N/A
2025-06-12 13:32:04,neutral,N/A
2025-06-12 13:32:04,sad,N/A
2025-06-12 13:32:04,N/A,disgust
2025-06-12 13:32:04,sad,N/A
2025-06-12 13:32:05,sad,N/A
2025-06-12 13:32:05,sad,N/A
2025-06-12 13:32:05,sad,N/A
